PR,Enabled audio and video drafts,All slide types do have an image changing the check order enables audio and video drafts,,"McLoo,moxie0,McLoo",2014-12-14 18:58:29,2014-12-14 19:19:21
IS,message viewed receipts,While it is nice to have receipts that a message has been received i e by the receiving TextSecure app in some cases it would be even better to have to know if a message has been viewed By default this might be too much information to provide but it would be nice if a user could specify that s he wants to make this information available to a set of other users,,"moxie0,agrajaghh",2014-12-15 22:01:53,2014-12-15 22:12:07
PR,memory friendly resize for circle cropping,,,mcginty,2014-12-16 04:41:15,2014-12-16 04:42:53
IS,OutOfMemoryError Crash when adding group avatar,from a specific image Only found one image to reliably reproduce this in the latest HEAD revision Colored it to black only but it still crashes TS,,"McLoo,McLoo,agrajaghh,McLoo,agrajaghh,mcginty,mcginty,McLoo",2014-12-15 20:53:41,2014-12-16 04:42:54
IS,Messages not directly delivered when recipient has TextSecure but data connection disabled,A friend has TextSecure but deactivates the data connection oftentimes during the day Since I can t tell when it s active or not on their side and I m too lazy I forget I always send via data This results in the messages not being delivered until said friend activates the data connection again even though they have normal cell connection so a text would go through I m pretty sure this is a known problem but I couldn t find an existing issue for it Also not sure if it s possible to solve or an underlying architectural problem I was thinking something like If the push message isn t delivered in 10 minutes automatically re send it via text and delete the push message from the queue If that s possible,,moxie0,2014-12-15 15:59:31,2014-12-16 17:08:33
PR,Fixed wrong German translation,ffnen Entsperren I love my language and am proud of it Please merge this pull request for correction of the wording Thank you will crawl through the other German words to make sure everything has been written properly,,"moxie0,McLoo",2014-12-16 22:05:32,2014-12-16 22:17:44
PR,remove double rotation of group avatars,The group avatars are currently rotated twice regarding the exif orientation createScaledBitmap context masterSecret uri destSize destSize is already rotating them so I removed the second rotation,,"agrajaghh,mcginty",2014-12-16 12:15:10,2014-12-16 22:34:14
IS,push messages not being delivered reliably,Lately a bunch of my push messages have not been delivered Like 1 3 or 1 4 see not marked as delivered Before 2 3 3 this had not been an issue Samsung s4 on Verizon Network connectivity seems fine otherwise with other apps Also had an MMS fail to send,,moxie0,2014-12-09 05:34:14,2014-12-16 22:36:23
PR,Replace button text to cancel TS registration,in RegistrationActivity from skip to cancel when coming from the reminder Just like when opened from the new preferences,,McLoo,2014-12-14 19:44:00,2014-12-17 00:11:08
IS,Wrong PIC Diaslayed Scarry,On many occasions I have received an MMS message with a PIC attached and the PIC displayed on my phone is not the PIC that was sent to me It seems to randomly use a PIC that I had received previously This happens on secure and non secure texts My device is a Samsung Note 3,,agrajaghh,2014-12-03 19:13:04,2014-12-17 00:14:05
PR,Catch issues with bad MMSC URIs add validation,Bad arguments into HttpClient constructors are caught and wrapped in an IOException preventing crashes Also added validators to the manual MMS preferences to stop these kinds of issues from coming up in the future,,mcginty,2014-12-17 00:03:45,2014-12-17 02:00:52
IS,TextSecure force closes at startup after trying to send picture message,Hi My sister tried sending a picture message and apparently ever since the app force closes on opening She wants a backup of her messages and there is no way to get to any export function so we can reinstall the app to see if that fixes the problem This is also the case for pulling logs have no way of getting to them What are some recommendations for what I should do next I'm stumped If we could simply get TextSecure to work again that would be great I do not know when the next release is or if it will even fix it though Any input on what needs to be done next would be highly appreciated Thanks This is version 2 3 3 on an LG Galaxy Showtime LGL86C using Straight Talk service with MMS servers set up in settings and stock 4 0 ICS,,"agrajaghh,agrajaghh,agrajaghh,moxie0",2014-12-09 19:29:52,2014-12-17 02:00:53
IS,TS crashes,I just had TS ask for the password nothing new so far However when I pulled down the Android menu I had the persistent notification saying that TS was unlocked The problem is that it should not ask for the password if the notification says that it is unlocked What is up I would open 2174 which was closed for no good reason and never re opened,,"mcginty,McLoo,mcginty,mcginty",2014-12-14 16:35:41,2014-12-17 23:34:23
PR,Changed to use addAll method instead of add,,,"agrajaghh,mcginty",2014-12-18 13:48:12,2014-12-18 20:40:18
IS,TextSecure doesn t see the external SD card,Hello I am unable to attach photos and other files from my external SD card to messages When I select Add attachment in a message thread the file browser only shows the entries Recent Downloads and Internal Storage lacking the SD card as well as say the Gallery app but that s of no importance to me regardless of whether I want to send a picture video or sound see picture The SD card is a 64 GB Samsung made card of the EVO series Sending files from my old 8 GB SD card worked and works just fine However all the other apps I ve tried accessing the new card with Gallery Total Commander PPSSPP see read from and write to it without a problem It might be an issue with the file picker but I couldn t find another app that uses the same one as TextSecure My device is a European Samsung Galaxy Note 3 I m running Android 4 4 2 which I have rooted but I ve found nothing pertaining to this in XPrivacy s settings screenshot 2014 12 20 01 26 47,,"agrajaghh,agrajaghh",2014-12-20 00:31:13,2014-12-22 01:35:29
IS,no way to differ between authenticated unauthenticated contacts,AFAICS textsecure uses some Kex based on DH which is effectively anonymous When I add a new contact it immediately sells me the conversation as being secure even when no fingerprint exchange or something like that has happened This basically makes the whole app and idea of encryption useless as anyone could MitM and I would not notice which is made even worse by the fact that I cannot even mark such contacts which I have manually verified to be verified as it is e g known from OTR Actually I would prefer an option that I can reject any contacts which I have not verified,,agrajaghh,2014-12-20 07:07:08,2014-12-22 01:38:36
IS,Do not rely on SMS delivery reports,According to we spoke in the Freenode channel TextSecure uses SMS delivery reports rather than issuing them itself This allows a malicious service provider or depending on exactly how secure SMS is anyone that happens to be nearby the recipient to withhold drop a message that was sent via SMS while issuing a successful delivery report potentially resulting in heated debates issuecomment 55861645 over messages that never actually arrived To prevent this TextSecure should issue its own signed delivery reports,,mcginty,2014-12-22 02:50:06,2014-12-22 03:24:35
IS,GCM message not arriving accurate time,i used GCM push notification in android application to web server to device notification but sometimes i make delay to receive notification what can i do you,,,2014-12-21 17:48:05,2014-12-22 17:11:26
PR,fixes 1407 sharing contact from the Contacts app,closes 1407 TextSecure is listed when you share a contact via Contacts app lets you choose a phone number if there are multiple copies just the phone number into a new message new message is empty if there is no phone number,,"mcginty,mcginty,McLoo,mcginty,moxie0,moxie0,moxie0",2014-07-13 12:02:56,2014-12-22 19:13:32
IS,group mms forces re entering password when clicking from notifications,Android 4 4 4 Samsung Galaxy S3 ATT wifi connected nova launcher On a thread of 8 mixed devices iOS textsecure various android If I click the message from the notification dropdown the message does not load and I need to re enter my password to get in Clicking the check mark to mark as read seems to work fine This started happening recently but it is been probably at least a week since my most recent other group message I have not tried doing anything with picture messages Group messages with 3 other TS users are fine screenshot 2014 12 17 15 24 06,,"mcginty,mcginty",2014-12-17 23:28:31,2014-12-22 23:05:57
PR,Pass recipient references instead of their parceled objects,Also move toward passing recipient ids as the longs they were born as instead of going back and forth from Strings This could also tangentially solve most of the issues with recipients not updating properly since they were cloned and marshalled into a Parcel And most importantly this is a net small red triangle down diff Fixes 2233 as recipient objects including their photos are no longer put into a parcel,,"mcginty,moxie0,moxie0",2014-12-18 20:22:38,2014-12-22 23:05:57
IS,Incorrect delivery confirmation in groups,I created a group When I sent a message the message delivery confirmed icon tick in a box appeared next to my sent message But one of the group members did not receive the message So I got an incorrect message delivery confirmation,,moxie0,2014-12-23 11:14:04,2014-12-23 16:06:57
PR,Include group titles in search,When searching for messages only simple threads matching the contact names are returned as search results With this commit also group converstations where the group title matches the search term are displayed in the result This makes search results more consistent with the conversation list as now all conversation titles i e contact names and group titles are searched through Fixes 1954,,"ogasser,moxie0,moxie0,moxie0,moxie0,ogasser,mcginty,moxie0,moxie0,moxie0,ogasser,moxie0,ogasser",2014-12-14 14:10:30,2014-12-23 20:40:45
PR,More l10n for decrypting errors,Had this in abandoned 1325 already Getting close to 100 localization,,"McLoo,moxie0,McLoo",2014-12-17 19:23:08,2014-12-23 20:54:05
PR,use Intent FLAG ACTIVITY CLEAR TOP when creating the convervation intent,so that multiple notifications do not create new activities that stack in the context and you only need to hit back the once to get back to the conversation list issue 851,,"irv,mcginty,irv,moxie0,moxie0",2014-02-28 16:50:27,2014-12-23 21:01:06
IS,After upgrade to 2 3 2 can not send SMS,Hello What I noticed After upgrade to 2 3 2 I can not send SMS It is related to dual sim when one of the sim cards has no signal textsecure does not try to send an sms It waits indefinitely also using a cpu constant wakelock,,moxie0,2014-12-10 12:39:38,2014-12-23 21:10:06
IS,Nexus 5 MMS not receiving or sending ever since Android 5 upgrade,Switched to TextSecure for my Nexus 5 after 6 months frustration with Android is Hangouts Very versatile app which worked perfectly for first two weeks Then I got upgraded to Android 5 0 Ever since I can not send or receive MMS,,"agrajaghh,agrajaghh,moxie0",2014-12-05 19:06:31,2014-12-23 21:11:04
IS,add to blank avatar to clarify that you can add to contacts,After setting up a couple of people with TextSecure we were all stumped that TextSecure did not have a way to add a new phone number to a Contact We tried everything we can think of and no luck So I decided to file a bug report and found 822 then explored a bit more and found that you can add an unknown number as a contact by clicking the blank avatar icon This was not intuitive but I think it can be greatly improved by a simple fix add a to the blank avatar icon if clicking it will trigger the add to contacts sequence,,"eighthave,moxie0",2014-12-03 08:51:14,2014-12-23 21:12:38
IS,CM v OEM TextSecure Issues,CONDITIONS TextSecure installed on duplicate devices Galaxy S4 One is stock OEM AOSP 4 4 2 the other Cyanogenmod CM11 SnapshotM12 AOSP 4 4 4 CM unit has WhisperPush and TextSecure App WhisperPush not in use TextSecure has been successfully registered on both devices Both units using cellular wifi disabled When CM user sends text to OEM user message is transmitted and received successfully When OEM user replies or initiates message transmission is successful but CM user does not receive unless reboot with WiFi enabled,,moxie0,2014-12-02 03:41:22,2014-12-23 21:13:42
IS,Media self sending broken,Occurs with latest HEAD I suspect 2237 causes this as it worked before Could be coincidence Self sending media message leads to receiving message bubble misses image the avater is default mr open mouth though contact has an own avatar receive bubble only appears on reentering conversation or sending another message sometimes the bubble is green instead of blue after sending blue after reentering Text only works though avatar is correct Also receiving non self messages seems to work,,McLoo,2014-12-23 09:38:20,2014-12-24 22:07:42
PR,use PartAuthority when fetching part streams,resolves the self send case Fixes 2259,,mcginty,2014-12-24 21:28:21,2014-12-24 22:07:42
PR,Avoid multiple drafts when creating a draft from an intent,If a draft is created through an intent any existing draft for the thread needs to be cleared Otherwise the old drafts pops up after sending the new one or when deleting the new one and leaving the thread wouldraftless',,"McLoo,moxie0,moxie0",2014-12-18 10:02:59,2014-12-24 22:28:00
PR,thumbnail generation and disk caching,and as an aside move generating preview thumbnails for drafts off the main thread,,"mcginty,moxie0,moxie0,moxie0,moxie0,mcginty,mcginty,mcginty,moxie0",2014-12-19 03:48:34,2014-12-24 23:03:29
IS,Cannot send SMS to phone numbers containing sign,Using Android 4 4 4 Textsecure 2 3 3 on Motorola XT1032 Textsecure was installed from Google Play Store When I configure Textsecure as standard SMS app and deactivate the internet connections Textsecure should send messages as SMS also to Textsecure contacts This does not work for one phone number of my address book it says error sending message both for encrypted and unencrypted SMS The phone number contained a plus sign 49 When I replaced it by 0049 it worked so I think the cause for the error message is the sign The phone number is also valid with the plus sign so Textsecure should be able to cope with it,,moxie0,2014-12-24 23:04:08,2014-12-24 23:06:40
IS,can not connect to push server,I have just reinstalled TextSecure and as I try to register it says that it can not connect to the push server What is the problem Does TextSecure relies on Google Services If yes why does it need it I have disabled some built in apps but Google Services are enabled,,"agrajaghh,moxie0",2014-12-25 19:59:26,2014-12-26 05:35:50
IS,Notify local user when remote user is Axolotl message keys are expected to have be deleted based on timeout,Several times now I have sent a friend a message only to have them tell me out of band that they received it but could not read it All of these occasions happened when we did not communicate for several days I'm guessing that the undecryptable behaviour is intentional due to Axolotl deleting unused message keys after a timeout to prevent an attack where the adversary withholds ciphertext in the hope of recovering the recipient device later If my diagnosis is correct please add some sort of UI indication on the sending side that this may be taking place Currently the absence of delivery failed suggests to me they received it and decrypted it when only the former is true and the latter is false,,moxie0,2014-12-26 13:05:55,2014-12-26 17:56:03
PR,replace unlocalized 'at' in message details date,with a dash Making this a string resource has the potential for crashes Leaving it out completely is a little confusing The dash is the perfect solution until a better date formatter is used,,McLoo,2014-12-14 12:27:18,2014-12-26 19:06:06
PR,Fix everlasting media drafts,Due to the changes in 1985 the draft gets recreated right after the attachment dialog returns the new attachment Therefor the attachment of the draft wont change,,"McLoo,mcginty",2014-12-17 20:13:52,2014-12-26 19:07:22
IS,Section on export controls in README md is wrong,The section on export controls in README md is wrong For one thing ENC and TSU are two different Export Exceptions The way it works for publicly available encryption source code is there is a section in the TSU exception that allows export providing that notification of the location of the source is sent to NSA and BIS using email,,,2014-12-28 06:47:23,2014-12-29 03:52:51
IS,Desktop client,I know this is a huge feature request and my intention is to begin the discussion I have just started using TextSecure as a secure replacement for Google Hangouts I use Hangouts both on my Android phone and on the desktop so that I can switch to a full size keyboard when I am at home or work This is a great feature that I would love to see implemented by a secure messaging system My suspicion is that multiple clients acting as the same identity and hence all being able to read the same chat history and send messages is either impossible or very difficult to achieve in a client side encryption model Is this true Do you have any intention to support such a feature in the short or long term,,,2014-12-29 14:51:12,2014-12-29 15:26:27
IS,bad encrypted message once again,I recently reinstalled the Android on my Nexus 5 from stock to CM11 I have used TS many times successfully to exchange messages with my gf previously CM11 on Galaxy S now stock CM11 on One One Since I reinstalled TS on the new system all of our messages appear as bad encrypted message I tried unregistering for PUSH and reregistering but this did not change anything Any ideas what might go wrong One thing that might be relevant On the new system I disabled backup restore of app settings from Google servers before installing anything I guess this means I have new crypto keys but should not this simply trigger a warning on her side,,Hellmy,2014-12-27 00:34:43,2014-12-29 16:11:12
PR,Moved several hard coded UI strings to strings xml,I noticed some strings were not localised when my phone was set to French and then realised that these strings were actually hard coded So I moved them all to strings xml which also required some minor code changes to get the context in scope in order to fetch the string in some cases,,"guiweber,agrajaghh,agrajaghh,guiweber,guiweber,agrajaghh,McLoo,McLoo,moxie0,moxie0,moxie0,moxie0,guiweber,guiweber",2014-12-09 21:24:42,2014-12-29 20:30:14
PR,Use singleTask to ensure a single ConversationActivity instance,,,"moxie0,mcginty,McLoo,mcginty,moxie0",2014-12-25 02:36:20,2014-12-29 20:50:34
IS,Ca not send SMS on T mobile WiFi Calling,I recently upgraded to version 2 3 2 from 2 1 10 After doing so I can no longer send SMS messages over T mobile is WiFi Calling although I can receive them just fine I can send PUSH messages over WiFi Calling and if I disable WiFi calling I can send SMS over the cellular network If I used the built in Messaging app I can send SMS over WiFi Calling with no problem This seems similar to 2137 so I disabled XPrivacy but that does not fix anything I'm creating a new issue because I'm not having problems with PUSH messages or with receiving SMS Device HTC One M7 T mobile stock Android 4 4 3 TextSecure 2 3 2 App state Push registered incoming SMS enabled outgoing SMS fully enabled Debug logs,,"moxie0,moxie0,moxie0,moxie0",2014-11-30 16:45:55,2014-12-29 20:51:57
IS,Cannot send while connected to tmobile through wifi calling,I live in an out of service area and so I use Tmobile is wifi calling feature a lot TextSecure has worked wonderfully for a long time a couple years but just very recently I cannot send text messages while connected via the wifi calling I can receive text messages using wifi calling but then I have to switch to the regular texting app that came with my phone to send anything If I'm connected to cell service directly I can both send and receive without issue My phone is an HTC Amaze not rooted running android 4 0 3 The debug log from textSecure is settings menu shows just this Device HTC HTC Amaze 4G htc ruby Android IML74K OS Host abm022 App TextSecure 2 3 3 the app line is formatted on my phone with two spaces before the colon and none after,,,2014-12-19 03:16:02,2014-12-29 20:51:57
IS,Unable to send SMS over WiFi Republic Wireless,Version 2 3 3 Motorola Moto X2 android 4 4 4 on Republic Wireless If you are not familiar RW uses a baked in VOIP app to allow normally cell based functions like calls and SMS to go over wifi While on wifi only Textsecure will receive SMS normally It will not send SMS secure or plain It does however send secure Push Messages to other Textsecure users with no issue Stock Messenger app will send both SMS and MMS over wifi no problem,,,2014-12-22 02:33:03,2014-12-29 20:51:57
PR,Support 'WiFi calling' devices,,,moxie0,2014-12-24 20:41:47,2014-12-29 20:51:57
IS,share add attachment picture crash,Hi folks as the title says very often when i try to share a picture my TS crashes Same way when i add it from TS it selfs I use quickpic as gallery here the log cheers,,"mcginty,mcginty",2014-12-20 14:37:51,2014-12-29 21:49:56
PR,remove pointless Bitmap allocation for ImageSlides,The MMS send job sets the data as necessary so this is unused and causing unnecessary memory contention,,"mcginty,moxie0",2014-12-23 00:34:26,2014-12-29 21:49:56
PR,Add batch mode to contextual action bar,Follow up to 1008 CAB Contextual Action Bar The implementation works only on API 11 so I left the old CAB for API 9 10 If only one item is selected the new CAB works exactly as the old one did As soon as a second item is tapped all menu items but delete get removed hidden and the title is set to batch mode with a subtitle telling how many items are currently selected The delete action works exactly like the deletion of conversations in the ConversationListFragment which means it uses an AsyncTask In fact I took the code for most of the multiple delete method from there so credits to whoever implemented this When the selected items are reduced to one the classic CAB is shown again cab,,"phenx-de,moxie0,moxie0,phenx-de,moxie0,mcginty,phenx-de,phenx-de,phenx-de,McLoo,McLoo,phenx-de,phenx-de,phenx-de,McLoo,McLoo,phenx-de,phenx-de",2014-06-13 11:03:14,2014-12-29 21:55:09
PR,Support for multi select in the conversation list,Unfortunately I'm pretty sure this is the only way to do multi select on both Honeycomb It would be nice if we could use the new stuff they were experimenting with in 1601 but I do not think it will be backwards compatible,,"moxie0,McLoo,McLoo,mcginty,mcginty,mcginty,mcginty,McLoo,McLoo,McLoo,McLoo,McLoo,moxie0,McLoo,McLoo,moxie0,McLoo,moxie0,McLoo,moxie0,moxie0,McLoo",2014-12-14 02:13:47,2014-12-29 21:55:09
IS,Message selection is unreliable for non plaitext messages,Not sure if this is a regression of the latest release but I just noticed this behaviour on my Samsung SIII GT I9300 and wife is GT I9305 both with stock Android 4 3 both with latest TextSecure When looking at a contact is thread long pressing on messages that include a photo or a number that has been auto recognized by Android therefore underlined does not work as expected Such messages cannot be selected they will not be highlighted even though the info delete copy and forward buttons will show up Performing any action on them like copy or forward makes it obvious when pasting or sending the forwarded message that a different message has actually been copied to the clipboard Example I long press on msg number 10 in a thread click the copy icon then paste in the text input area and a different message usually 11 or 14 is pasted The same effect is seen with copy paste forward and message deletion To test whether you are affected by this bug 1 Find a TextSecure message that meets the above criteria has underlined numbers or a photo 2 Long press to select it 3 Tap the copy icon 4 Long press in the message composition area 5 Tap paste If a different message or nothing is pasted you are bitten by the bug,,,2014-12-04 23:07:10,2014-12-29 21:55:10
PR,group visual fixes,,,mcginty,2014-12-29 22:34:19,2014-12-29 22:37:45
PR,Bitmap OOM and rotation fixes,,,"mcginty,McLoo",2014-12-30 00:40:54,2014-12-30 00:42:32
IS,Groups are unusable,We are using a group chat with 9 members A B C H I I'm running TextSecure 2 3 3 The following happens when I try to send a message inside our group I do see the small tick underneath the message no blue or green background I receive a warning that there was an error while sending the message green background red triangle the tick disappears I receive a message telling me that there are changed but unknown identity information I can tap on the message the message is replaced with a key Nevertheless everyone in the group receives my message The same problem exists for at least two more users B and C but interesteringly not for everyone Another problem is that I do not receive any messages from user D but everyone else does including B and C There are also some users who do not have any problems at all There are no problems if I send a direct message to any of our group members The messages are encrypted and sent blue background everything seems to be fine You can find a complete log over here,,,2014-12-22 13:16:05,2014-12-31 10:30:39
PR,Remove native components from build instructions,Native components were split out into the libaxolotl android repository in 1833e57 so these instructions are no longer relevant,,jonboulle,2014-12-31 05:49:30,2014-12-31 11:15:07
IS,Ts does not receive messages,Hi A friend of mine does not receive push messages unless she has ts open in front of her However she has better stuff to do than staring at the phone to get the messages,,moxie0,2014-12-30 21:47:20,2014-12-31 22:18:50
IS,MMS Stack Trace,,,"moxie0,mcginty,moxie0",2014-12-31 21:12:53,2015-01-01 00:00:45
PR,do not populate data from uri when there is none,,,"mcginty,moxie0",2014-12-31 23:48:17,2015-01-01 00:00:45
PR,Larger max text for PGP key transfer,Increased the maximum text length so larger text can be transferred like a PGP key,,"mcginty,moxie0",2015-01-01 01:24:13,2015-01-01 16:48:34
IS,TextSecure wo not stop asking me to configure my MMS settings HTC one m8,Hello all Recently I have switched to Viperone m8 3 2 1 rom on my HTC one m8 Verizon Everything seems to work fine including calls 4g 3g etc However it does not detect my sim card properly as it should So this causes TextSecure to ask for my MMS settings even though it already had them entered The strange part is that I can send MMS txts just fine But not receive them See the pictures below I even tried to add my APN but there is no option to add it Debug log device 2014 12 25 134003 device 2014 12 25 134233 device 2014 12 25 134319 device 2014 12 25 134653,,mcginty,2014-12-25 20:59:00,2015-01-02 07:57:21
PR,DONT MERGE Make Transport Selection Persistent Follows 2289,A follow on from 2289 allowing for transport selection to be persistent However there is some weird race condition behaviour going on with retrieving the thread from the ThreadDatabase to get the transport and I have not been able to narrow it down I have left in some print statements WARNING If you run this i makes changes to DB,,"samlanning,moxie0,samlanning",2015-01-03 03:16:17,2015-01-03 04:39:55
IS,Possible Denial of Service via Federated Server,Cyanogmod WhisperPush is currently holding my account hostage It will not allow me to unregister and therefore I am not able to register with TextSecure I also am not able to use WhisperPush as the phone I registered with was wiped and sold WhisperPush is registration seems to be broken server side and they do not seem to be responsive While I agree that this is Cyanogemod is issue I do see this as a design flaw of TextSecure as you could create a DOS for users There seem to be a fair amount of people having this issue See the following I apologize if this is a proper issue I just wanted to start some discussion around it,,moxie0,2015-01-04 03:39:57,2015-01-04 03:45:45
IS,Message delivery unreliable,Currently message delivery is unreliable It often happens that I send a message to someone but do not get a message receipt check mark icon Messages sent later get a receipt When I talk to the person a few hours later they tell me they did not receive the message This issue is not limited to me sending but also happens the other way around It also happens for other people as I have been told It also happens for the message receipts themselves sometimes a message arrives on my phone but the sender never receives the receipt The CyanogenMod integrated WhisperPush service is not involved The issue happens between stock Android users as well as with CyanogenMod users From reading other issues I understand that GCM does not offer reliable delivery I wonder if the equivalent of XEP 0198 section 4 Acks acking could be implemented on top of it in TextSecure,,moxie0,2015-01-04 09:49:01,2015-01-04 17:57:10
IS,Show if other person is typing,In my opinion it would be a great enhancement to see if the other person is typing at the moment If I write long texts for example and click on send but keep writing to send another message I often get interrupted because the other person does not know that some more messages will follow Would there be any chance to add something like xy is typing WhatsApp or some Hangouts Or do you think there is no need for it Of course if possible you should be able to disable this feature if you think it invades your privacy What do you guys think,,moxie0,2015-01-04 18:15:13,2015-01-04 22:45:56
IS,Feature Request Auto Forward SMS,I have a couple androids floating about and I travel a lot I was looking to setup some automatic forwarding of SMS so that friends of mine who are silly and do not use this great service can contact my local number still and it will be forwarded out of the country to my other number via the text secure protocol Warning setting a cap on the number of messages per unit time or something similar may be wise do not want people to abuse flood DDOS and bring down the service,,mcginty,2015-01-05 03:32:54,2015-01-05 04:50:16
PR,set conversation actionbar statelessly,when switching from a conversation with a subtitle to one without an unknown contact the subtitle was not being unset I cleaned the logic up a bit to make sure we always set subtitle and title to their proper states independent of what they were,,mcginty,2015-01-04 21:18:17,2015-01-05 22:47:10
PR,fix temp file permission denied,was getting permission denied IOError when downloading attachments on my GB phone,,"mcginty,moxie0",2015-01-05 22:39:29,2015-01-06 01:01:43
IS,Ca not seem to send unecrypted MMS on T Mobile,Hi Folks I seem unable to send an MMS using TextSecure This is on T Mobile in the US with an HTC One M2 All I get is an error that says Error sending message I'm not so expert at reading debug logs but this looks like it might be the root of the problem Connection to 80 refused W OutgoingMmsConnection 6786 at A few other notes I get the same error whether I send a secure MMS or an insecure MMS I can send via secure TextSecure message no error and the message goes through SMS works But I can not send a picture of course I have tried both with the automatic settings and by manually setting the MMSC URL setting to the one found here Neither seems to work Any help would be greatly appreciated Thanks,,McLoo,2015-01-06 03:54:08,2015-01-06 20:55:51
IS,Readability of group creation message,There is a small text in the ConversationActivity after creating a group At the moment after changes regarding AppCompat It think it is not easily readable with white text on the light grey background I think it should be changed back to dark grey like before screenshot 2014 11 24 15 41 14,,"agrajaghh,guiweber,mcginty",2014-11-24 14:55:28,2015-01-08 10:48:34
IS,Message encrypted for non existing session,I uninstalled and reinstalled textsecure trying to fix another bug without success Now every message I get from one of my textsecure using contacts comes up as message encrypted for non existing session I'm playing around with both devices trying to sort it out but the fact that this can even happen in the first place is definitely a bug,,"moxie0,moxie0,moxie0",2015-01-10 03:36:43,2015-01-10 04:10:07
IS,Feature Request Counter of sms,It would be nice if the number of sms by conversation could be visible next to the name of the conversation in the inbox menu,,moxie0,2015-01-10 14:25:31,2015-01-10 14:26:59
IS,Feature Request Vibrate Patern,Can you add an option to change the vibrate pattern for example Normal one time Long vibrate Multiple Short Multiple Long and a custom option,,moxie0,2015-01-10 14:21:53,2015-01-10 14:27:43
IS,Feature Request Screen turn on,It would be nice if the screen turn on when we receive a new message,,moxie0,2015-01-10 14:15:57,2015-01-10 14:28:12
IS,Feature Request More theme,This application could be better if we could have more theme something like that could be great,,moxie0,2015-01-10 14:29:06,2015-01-10 14:30:41
IS,notification,My phone do not vibrate when i am already in a conversation and i receive a new message in this conversation,,moxie0,2015-01-10 14:31:59,2015-01-10 14:33:50
IS,Receiving encrypted MMS causes app to stop functioning altogether,I have had no real problems with unencrypted MMS except that they will not download while on wifi which is apparently a known issue but yesterday someone sent me an encrypted MMS for the first time and now TextSecure does not work at all It crashed immediately upon attempting to open the MMS and any time I try reopening the app it crashes right after I enter my passphrase I get a brief glimpse of my inbox and then the crash occurs This behavior continues after rebooting the device Crash log I had to clear all the app is data in order to be able to use TextSecure again,,,2015-01-09 20:57:11,2015-01-11 18:34:30
PR,use PartDatabase to look up thumbnails async,Prevent excessive resource contention from generating two thumbnails for the same piece of media when sending receiving into an open conversation,,"mcginty,moxie0,moxie0,moxie0,moxie0,moxie0,moxie0,mcginty,moxie0,moxie0,moxie0,moxie0,moxie0,moxie0,mcginty,mcginty,mcginty",2015-01-01 02:10:49,2015-01-12 02:11:16
IS,Default delivery mode option,Hello If both contacts have configured push delivery all messages will be sent with it by default It is good as it means free messages but some people still wants to send SMS as not sure the contact will be connected cf 2222 I know you can long press the send button to change the delivery for the current message but it is the default delivery method that I would like to change I have a friend who refused to switch to TextSecure because still wanted to send SMS by default Another way to solve it add a discrete option next to the send button a bit like what is done in Facebook Messenger with location I can try to make a pull request if that is a feature you would accept may take a bit of time though,,moxie0,2015-01-12 17:26:42,2015-01-12 17:57:02
PR,Add expiration check on build freshness,,,"moxie0,mcginty,mcginty,moxie0",2015-01-12 04:28:16,2015-01-12 19:36:50
PR,media constraints model,This is to solve the problem of how we will support transport fallbacks once we increase the size of media supported in push messaging Our new basic media part flow 1 Copy media to encrypted internal storage without any resizing 2 Send job knows its media constraints and will attempt to resize before failing if media is too large otherwise send as is 3 Replace original media with sent resized version to save space,,mcginty,2015-01-05 20:25:09,2015-01-12 21:21:17
PR,workaround dexmaker bug in test cases,Due to still being unresolved,,mcginty,2015-01-12 21:36:28,2015-01-12 21:38:57
IS,Persistent crashing when receiving MMS,I received a series of vcards interspersed with some MMS messages from one sender At around this time TextSecure began to crash after being open for between 10 and 40 seconds regardless current screen or message threads having been opened This makes it very difficult to troubleshoot as the app dies quickly after opening I also experience previously sent vcards being posted again as if they were new messages after each crash I browsed other currently open bugs and I saw several other MMS related issues but this one did not seem to fit Find the logcat output here with seemingly relevant lines beginning at around 300 gist link Hardware HTC One X TextSecure 2 3 3 Android Version Cyanogenmod 11 M12 endeavoru,,mcginty,2015-01-13 00:10:38,2015-01-13 07:58:39
IS,MediaUtil NPE,,,"moxie0,moxie0",2015-01-13 17:34:07,2015-01-13 19:24:59
PR,prepareMessageMedia before we encrypt,and fail more nicely when pdu composition fails FREEBIE,,mcginty,2015-01-13 19:41:46,2015-01-13 19:59:35
PR,catch content security exception,,,mcginty,2015-01-13 20:01:16,2015-01-13 20:02:24
IS,More more media,,,moxie0,2015-01-13 20:04:31,2015-01-13 20:35:22
PR,do not fail on null received text parts,Fixes 2340,,mcginty,2015-01-13 20:15:39,2015-01-13 20:35:22
IS,More MediaUtil,,,moxie0,2015-01-13 17:40:09,2015-01-13 20:49:29
IS,Add ability to add new contact number to adressbook,I could not find an easy option to add phonenumbers from TS to the adressbook easily so I think an add to Contacts option would be nice,,mcginty,2015-01-13 23:39:40,2015-01-14 00:12:45
PR,fix early recycling of thumbnail,,,mcginty,2015-01-14 00:19:35,2015-01-14 00:21:15
PR,refresh contacts database on new db query,Re Issue 1963 This should refresh the list of TextSecure users when the refresh button is pressed in the in app contacts list,,"turtlekiosk,mcginty",2015-01-12 08:29:43,2015-01-14 01:18:14
